id,year,season,title,title_short1,twitter_account,public_url,sex,sequel,protcol,cln_title,vocabulary
402,2016,3,91Days,91デイズ,TV91Days,http://91days.family/,1,0,http,91 Days,"[1, 1054, 1055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
403,2016,3,クオリディア・コード,クオリディア,QUALIDEACODE,http://qualidea.jp/,0,0,http,クオリディア・コード,"[1, 1056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
404,2016,3,アンジュ・ヴィエルジュ,アンジュ・ヴィエルジュ,ange_anime,http://ange-vierge-anime.com/,0,0,http,アンジュ・ヴィエルジュ,"[1, 1057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
405,2016,3,アクティヴレイド -機動強襲室第八係- 2nd,アクティヴレイド,activeraid,http://activeraid.net/,0,2,http,アクティヴレイド   - 機動 強襲 室 第 八 係 -   2 nd,"[1, 807, 29, 723, 809, 810, 72, 811, 812, 29, 73, 536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
406,2016,3,ダンガンロンパ3 The End of 希望ヶ峰学園,ダンガンロンパ,dangan_official,http://www.nbcuni.co.jp/anime/danganronpa3/,0,3,http,ダンガンロンパ 3   The   End   of   希望 ヶ 峰 学園,"[1, 1058, 431, 577, 205, 183, 1059, 92, 1060, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
407,2016,3,モブサイコ100,モブサイコ,mobpsycho_anime,http://mobpsycho100.com/,0,0,http,モブサイコ 100,"[1, 1061, 1062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
408,2016,3,バッテリー,バッテリー,battery_anime,http://battery-anime.com/,1,0,http,バッテリー,"[1, 1063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
411,2016,4,ドリフェス！,ドリフェス,dfes_official,http://www.dream-fes.com/anime/,1,0,http,ドリフェス ！,"[1, 1064, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
413,2016,4,怪獣娘(かいじゅうがーるず)～ウルトラ怪獣擬人化計画～,怪獣娘,ultrakaiju_gk,http://kaiju-gk.jp/anime/,0,0,http,怪獣 娘 ( かいじゅう が ー る ず )～ ウルトラ 怪獣 擬人 化 計画 ～,"[1, 1065, 657, 275, 1066, 39, 188, 244, 1067, 1068, 1069, 1065, 1070, 1071, 1072, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
414,2016,4,デジモンユニバース アプリモンスターズ：アプモン,アプモン,appmon_official,http://www.toei-anim.co.jp/tv/appmon/,0,0,http,デジモンユニバース   アプリモンスターズ ： アプモン,"[1, 1073, 1074, 214, 1075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
415,2016,4,タイムボカン24(トゥエンティーフォー),タイムボカン24,timebokan_24,http://www.ytv.co.jp/timebokan24/,0,0,http,タイムボカン 24 ( トゥエンティーフォー ),"[1, 1076, 1077, 275, 1078, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
416,2016,4,Bloodivores(ブラッディヴォーレス),Bloodivores,bloodivores,http://bloodivores.com/,0,0,http,Bloodivores ( ブラッディヴォーレス ),"[1, 1079, 275, 1080, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
417,2016,4,ブブキ・ブランキ 星の巨人,ブブキ・ブランキ,bbkbrnk,http://bbkbrnk.com/,0,2,http,ブブキ・ブランキ   星 の 巨人,"[1, 842, 108, 11, 721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
418,2016,4,終末のイゼッタ,終末のイゼッタ,izetta2016,http://izetta.jp/,0,0,http,終末 の イゼッタ,"[1, 1081, 11, 1082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
419,2016,4,WWW.WORKING!!,WORKING,Wagnaria,http://working-www.com/,0,4,http,WWW . WORKING !!,"[1, 1083, 659, 589, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
420,2016,4,魔法少女育成計画,魔法少女育成計画,mahoiku_anime,http://mahoiku.jp/,0,0,http,魔法 少女 育成 計画,"[1, 19, 172, 1084, 1072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
421,2016,4,Vivid Strike!,Vivid,vivid_strike_,http://vivid-strike.com/,0,0,http,Vivid   Strike !,"[1, 1085, 1086, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
422,2016,4,うたの☆プリンスさまっ♪マジLOVEレジェンドスター,うたの☆プリンスさまっ,utapri_official,http://utapri.tv/,1,4,http,うた の ☆ プリンス さ まっ ♪ マジ LOVE レジェンドスター,"[1, 499, 11, 197, 500, 501, 502, 503, 504, 179, 1087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
423,2016,4,タイガーマスクW,タイガーマスク,TigerMaskW,http://www.toei-anim.co.jp/tv/tigermask_w/,0,0,http,タイガー マスク W,"[1, 1088, 1089, 852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
424,2016,4,こねこのチー ポンポンらー大冒険,チーズスイートホーム,chi_ssweethome,http://chissweethome.com/,0,0,http,こねこ の チー   ポンポン ら ー 大 冒険,"[1, 1090, 11, 1091, 1092, 1093, 188, 265, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
425,2016,4,モンスターハンターストーリーズ　RIDE ON,モンスターハンターストーリーズ,MHST_RIDEON,http://www.mh-stories-rideon.jp/,0,0,http,モンスターハンターストーリーズ 　 RIDE   ON,"[1, 1094, 1095, 1096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
426,2016,4,カードファイト!!ヴァンガードG NEXT,カードファイト!!ヴァンガードG,cfvanguard_PR,http://cf-vanguard.com/information/tgs2016_vg_stage/,0,2,http,カード ファイト !! ヴァンガード G   NEXT,"[1, 1097, 895, 140, 1098, 308, 1099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
427,2016,4,機動戦士ガンダム 鉄血のオルフェンズ(第2期),鉄血のオルフェンズ,g_tekketsu,http://www.g-tekketsu.com/,0,2,http,機動 戦士 ガン ダム   鉄血 の オルフェンズ ( 第 2 期 ),"[1, 723, 159, 306, 307, 724, 11, 725, 275, 72, 73, 74, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
428,2016,4,SHOW BY ROCK!!＃,SHOW BY ROCK,SB69A,http://showbyrock-anime.com/,0,3,http,SHOW   BY   ROCK !!＃,"[1, 485, 486, 487, 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
429,2016,4,おくさまが生徒会長!+!,おくさまが生徒会長,anime_okusama,http://www.dreamcreation.co.jp/okusama/,0,2,http,おく さま が 生徒 会長 !+!,"[1, 559, 560, 39, 56, 561, 1101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
430,2016,4,マジきゅんっ！ルネッサンス,マジきゅんっ,magic_kyun,http://www.magic-kyun.jp/,1,0,http,マジ き ゅんっ ！ ルネッサンス,"[1, 504, 1102, 1103, 42, 1104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
431,2016,4,刀剣乱舞-花丸-,刀剣乱舞,touken_hanamaru,http://touken-hanamaru.jp/,1,0,http,刀剣 乱舞 - 花 丸 -,"[1, 1105, 998, 29, 1106, 1107, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
432,2016,4,アイドルメモリーズ,アイドルメモリーズ,idolmemories_PR,http://idol-memories.com/,0,0,http,アイドルメモリーズ,"[1, 1108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
433,2016,4,あおおに ～じ・あにめぇしょん～,あおおに,aooni_anime,http://aooni-anime.com/tv/,0,0,http,あ おお に   ～ じ ・ あに め ぇしょん ～,"[1, 1109, 1110, 325, 9, 1111, 99, 694, 695, 1112, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
434,2016,4,12歳。～ちっちゃなムネのトキメキ～ セカンドシーズン,12歳,12sai_PR,http://www.shogakukan.co.jp/pr/12sai/,1,2,http,12 歳 。 ～ ちっちゃな ムネ の トキメキ ～   セカンド シーズン,"[1, 1113, 1114, 237, 9, 1115, 1116, 11, 1117, 9, 177, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
435,2016,4,ステラのまほう,ステラのまほう,magicofstella_a,http://magicofstella.com/,0,0,http,ステラ の ま ほう,"[1, 1118, 11, 1119, 1120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
436,2016,4,学園ハンサム,学園ハンサム,animehandsome,http://penet.co.jp/animehandsome/,1,0,http,学園 ハンサム,"[1, 445, 1121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
437,2016,4,TRICKSTER -江戸川乱歩「少年探偵団」より-,TRICKSTER,trickster_anime,http://trickster-project.com/anime/,1,0,http,TRICKSTER   - 江戸川 乱歩 「 少年 探偵 団 」 より -,"[1, 1122, 29, 1123, 564, 760, 193, 386, 1124, 763, 1125, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
438,2016,4,侍霊演武 SOUL BUSTER,侍霊演武,SOULBUSTER_,http://soulbuster.jp/,0,0,http,侍 霊 演武   SOUL   BUSTER,"[1, 1126, 832, 1127, 1128, 1129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
439,2016,4,信長の忍び,信長の忍び,shinobinobunaga,http://nobunaga-no-shinobi.com/,0,0,http,信長 の 忍び,"[1, 1130, 11, 1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
440,2016,4,装神少女まとい,装神少女,matoi_anime,http://www.matoi-anime.com/,0,0,http,装 神 少女 まとい,"[1, 859, 79, 172, 1132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
441,2016,4,夏目友人帳 伍,夏目友人帳,NatsumeYujincho,http://www.natsume-anime.jp/,1,5,http,夏目 友人 帳   伍,"[1, 1133, 1134, 1135, 1136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
442,2016,4,美少女遊戯ユニット クレーンゲール Galaxy,美少女遊戯,cranegamegirls,http://cranegale.com/,0,0,http,美少女 遊戯 ユニット   クレーン ゲール   Galaxy,"[1, 158, 1137, 1138, 1139, 1140, 1141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
443,2016,4,ナンバカ,ナンバカ,nanbaka_tv,https://nanbaka.tv/,1,0,https,ナン バカ,"[1, 1142, 1143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
444,2016,4,ナゾトキネ,ナゾトキネ,nazotokine,http://nazotokine.com/,0,0,http,ナゾトキネ,"[1, 1144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
445,2016,4,てーきゅう 8期,てーきゅう,te_kyu,http://te-kyu.com/,0,8,http,て ー きゅう   8 期,"[1, 235, 188, 522, 1145, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
446,2016,4,奇異太郎少年の妖怪絵日記,奇異太郎少年,kiitaro_anime,http://kiitarou.jp/,0,0,http,奇異 太郎 少年 の 妖怪 絵日記,"[1, 1146, 953, 193, 11, 1147, 1148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
447,2016,4,魔法少女なんてもういいですから。 セカンドシーズン,魔法少女なんてもういいですから,mouii_desukara,http://mouiidesukara.com/,0,2,http,魔法 少女 なんて もう いい です から 。   セカンド シーズン,"[1, 19, 172, 861, 862, 863, 88, 17, 237, 177, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
448,2016,4,あにトレ！XX～ひとつ屋根の下で～,あにトレ,anitore_ex,http://anime-training.com/,0,2,http,あに トレ ！ XX ～ ひとつ 屋根 の 下 で ～,"[1, 694, 1149, 42, 1150, 9, 1151, 1152, 11, 666, 36, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
449,2016,4,響け！ユーフォニアム2,響け！ユーフォニアム,anime_eupho,http://anime-eupho.com/,0,2,http,響け ！ ユーフォニアム 2,"[1, 531, 42, 532, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
450,2016,4,文豪ストレイドッグス 第2クール,文豪ストレイドッグス,bungosd_anime,http://bungo-stray-dogs.jp/,1,2,http,文豪 ストレイドッグス   第 2 クール,"[1, 924, 925, 72, 73, 962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
451,2016,4,ブレイブウィッチーズ,ブレイブウィッチーズ,w_witch_anime,http://w-witch.jp/,0,0,http,ブレイブウィッチーズ,"[1, 1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
452,2016,4,ユーリ!!! on ICE,ユーリ,yurionice_PR,http://yurionice.com/,1,0,http,ユーリ !!!   on   ICE,"[1, 1154, 590, 1155, 1156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
453,2016,4,フリップフラッパーズ,フリップフラッパーズ,FLIP_FLAPPERS,http://www.flipflappers.com/,0,0,http,フリップフラッパーズ,"[1, 1157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
454,2016,4,競女!!!!!!!!,競女,keijo_anime,http://keijollllllll.com/,0,0,http,競 女 !!!!!!!!,"[1, 1158, 1159, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
455,2016,4,ALL OUT!!,ALL OUT,allout_anime,http://allout-anime.com/,1,0,http,ALL   OUT !!,"[1, 1161, 1162, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
456,2016,4,バーナード嬢曰く。,バーナード嬢曰く,anime_bernard,http://www.dreamcreation.co.jp/bernard/,0,0,http,バーナード 嬢 曰く 。,"[1, 1163, 93, 1164, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
457,2016,4,私がモテてどうすんだ,私がモテてどうすんだ,anime_watamote,http://www.tbs.co.jp/anime/watamote/,1,0,http,私 が モテ て どう すん だ,"[1, 611, 39, 1165, 235, 1166, 1167, 631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
458,2016,4,ガーリッシュ ナンバー,ガーリッシュ ナンバー,gn_staff,http://www.tbs.co.jp/anime/gn/,0,0,http,ガーリッシュ   ナンバー,"[1, 1168, 1169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
459,2016,4,DRIFTERS(ドリフターズ),ドリフターズ,DriftersAnime,http://www.nbcuni.co.jp/rondorobe/anime/drifters/,0,0,http,DRIFTERS ( ドリフターズ ),"[1, 1170, 275, 1171, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
460,2016,4,Lostorage incited WIXOSS,WIXOSS,wixoss_anime,http://lostorage-wixoss.com/,0,2,http,Lostorage   incited   WIXOSS,"[1, 1172, 1173, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
461,2016,4,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,ハイキュー,animehaikyu_com,http://www.j-haikyu.com/anime/,1,3,http,ハイ キュー !!   烏 野 高校   VS   白鳥 沢 学園 高校,"[1, 138, 139, 140, 1174, 1175, 67, 1176, 1177, 1178, 445, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
462,2016,4,亜人 第2クール,亜人,anime_ajin,http://www.ajin.net/,0,2,http,亜 人   第 2 クール,"[1, 870, 548, 72, 73, 962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
463,2016,4,クラシカロイド,クラシカロイド,nhkclassicaloid,http://www9.nhk.or.jp/anime/classica/,0,0,http,クラシカロイド,"[1, 1179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
464,2016,4,ろんぐらいだぁす！,ろんぐらいだぁす,animelongriders,http://anime-longriders.com/,0,0,http,ろ ん ぐらい だ ぁす ！,"[1, 230, 219, 1180, 631, 1181, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
465,2016,4,3月のライオン,3月のライオン,3lion_anime,http://www.nhk.or.jp/anime/3lion/,0,0,http,3 月 の ライオン,"[1, 431, 1182, 11, 1183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
466,2016,4,Occultic;Nine-オカルティック・ナイン-,オカルティック・ナイン,occultic_nine,http://www.occultic-nine.com/,0,0,http,Occultic ; Nine - オカルティック・ナイン -,"[1, 1184, 1185, 1186, 29, 1187, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
467,2016,4,戦国鳥獣戯画,戦国鳥獣戯画,SENGOKUCHOJYU,http://www.kbc.co.jp/scg/,0,0,http,戦国 鳥獣 戯画,"[1, 202, 1188, 1189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
468,2016,4,うどんの国の金色毛鞠,うどんの国,udonnokuni_tv,http://www.udonnokuni-anime.jp/,1,0,http,うどん の 国 の 金色 毛 鞠,"[1, 1190, 11, 1191, 11, 129, 1192, 1193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
469,2016,4,はがねオーケストラ,はがねオーケストラ,haganeokstr,http://hagane-orchestra.jp/,0,0,http,はが ね オーケストラ,"[1, 1194, 1195, 1196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
470,2016,4,舟を編む,舟を編む,funewoamu_anime,http://www.funewoamu.com/,1,0,http,舟 を 編む,"[1, 1197, 104, 1198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
471,2016,4,雨色ココア-Rainy color Waikiki-,雨色ココア,rainy_cocoa,http://rainycocoa.jp/anime/,1,3,http,雨 色 ココア - Rainy   color   Waikiki -,"[1, 730, 731, 732, 29, 733, 1199, 1200, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
472,2016,4,ルガーコード 1951,ルガーコード,animax_seiyuu,http://www.animax.co.jp/luger-code,0,0,http,ルガーコード   1951,"[1, 1201, 1202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
473,2016,4,怪盗ジョーカー シーズン4,怪盗ジョーカー,mjoker_anime,http://s.mxtv.jp/joker/,0,4,http,怪盗 ジョーカー   シーズン 4,"[1, 906, 907, 178, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
475,2017,1,ちょぼらうにょぽみ劇場第三幕 あいまいみー～Surgical Friends～,あいまいみ,anime_aimaimi,http://www.dreamcreation.co.jp/aimaimi3/,0,3,http,ち ょぼらうにょぽみ 劇場 第 三 幕   あいまい み ー ～ Surgical   Friends ～,"[1, 1047, 1203, 1204, 72, 689, 189, 186, 187, 188, 9, 1205, 1206, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
478,2017,1,超・少年探偵団NEO,少年探偵団NEO,tanteidan_NEO,http://shonentanteidan-neo.com/anime/,0,0,http,超 ・ 少年 探偵 団 NEO,"[1, 651, 99, 193, 386, 1124, 1207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
479,2017,1,AKIBA’S TRIP -THE ANIMATION-,AKIBA’S TRIP,akibastripanime,http://akibastrip-anime.com/,0,0,http,AKIBA ’ S   TRIP   - THE   ANIMATION -,"[1, 1208, 1209, 1210, 1211, 29, 693, 1033, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
480,2017,1,ナンバカ(第2期),ナンバカ,nanbaka_tv,http://nanbaka.tv/,0,2,http,ナン バカ ( 第 2 期 ),"[1, 1142, 1143, 275, 72, 73, 74, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
481,2017,1,政宗くんのリベンジ,政宗くん,masamune_tv,http://masamune-tv.com/,0,0,http,政 宗 くん の リベンジ,"[1, 1212, 1213, 174, 11, 966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
482,2017,1,うらら迷路帖,うらら迷路帖,urarameiro,http://www.tbs.co.jp/anime/urara/,0,0,http,うらら 迷路 帖,"[1, 1214, 1215, 1216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
483,2017,1,セイレン,セイレン,anime_seiren,http://www.tbs.co.jp/anime/seiren/,0,0,http,セイ レン,"[1, 334, 1217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
484,2017,1,幼女戦記,幼女戦記,youjosenki,http://youjo-senki.jp/,0,0,http,幼女 戦記,"[1, 1218, 482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
485,2017,1,風夏,風夏,fuuka_anime,http://fuuka.tv/,0,0,http,風 夏,"[1, 1219, 1220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
486,2017,1,南鎌倉高校女子自転車部,南鎌倉高校女子自転車部,minakama_anime,http://minakama-anime.jp/,0,0,http,南 鎌倉 高校 女子 自転車 部,"[1, 1221, 1222, 67, 227, 1223, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
487,2017,1,スクールガールストライカーズ Animation Channel,スクスト,sgs_anime,http://sgs-anime.com/,0,0,http,スクールガールストライカーズ   Animation   Channel,"[1, 1224, 578, 1225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
488,2017,1,青の祓魔師 京都不浄王篇,青の祓魔師,aoex_anime,http://www.ao-ex.com/,1,2,http,青 の 祓魔師   京都 不浄 王 篇,"[1, 1226, 11, 1227, 1228, 1229, 322, 1230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
489,2017,1,昭和元禄落語心中―助六再び篇―,昭和元禄落語心中,rakugoshinju,http://rakugo-shinju-anime.jp/,1,2,http,昭和 元禄 落語 心中 ― 助 六 再び 篇 ―,"[1, 836, 837, 838, 839, 594, 1231, 247, 1232, 1230, 594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
490,2017,1,亜人(デミ)ちゃんは語りたい,デミちゃんは語りたい,demichan_anime,http://demichan.com/,0,0,http,亜 人 ( デミ ) ちゃん は 語り たい,"[1, 870, 548, 275, 1233, 276, 461, 86, 1234, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
491,2017,1,霊剣山 叡智への資格,霊剣山,Reikenzan,http://reikenzan.net/,0,2,http,霊 剣山   叡智 へ の 資格,"[1, 832, 833, 1235, 735, 11, 1236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
492,2017,1,にゃんこデイズ,にゃんこデイズ,nyanko_days,http://nyanko-days.com/,0,0,http,に ゃんこ デイズ,"[1, 325, 1237, 848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
493,2017,1,チェインクロニクル ヘクセイタスの閃(ひかり),チェインクロニクル,ChroAnime,http://chronicle-anime.sega-net.com/,0,0,http,チェインクロニクル   ヘクセイタス の 閃 ( ひかり ),"[1, 1238, 1239, 11, 1240, 275, 1241, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
